ano,id_municipio,sigla_uf,indice_atendimento_urbano_agua,indice_coleta_esgoto,indice_tratamento_esgoto,indice_perda_distribuicao_agua,extensao_rede_agua
2016,5212204,GO,99.9,85.48,100.0,42.02,147.58
2016,2103000,MA,99.5,2.75,100.0,59.89,393.84
2016,3123700,MG,71.5,100.0,0.0,23.24,21.85
2016,3126307,MG,93.9,100.0,0.0,19.78,16.54
2016,3131406,MG,99.6,72.37,0.0,13.64,12.0
2016,3133303,MG,94.2,33.93,86.66,18.54,100.63
2016,3136801,MG,96.9,56.47,100.0,41.87,12.1
2016,3141504,MG,99.8,100.0,0.0,23.08,14.63
2016,3149309,MG,100.0,45.33,42.1,44.54,330.67
2016,3150505,MG,98.3,100.0,1.8,10.48,67.94
2016,3153905,MG,90.2,64.4,2.95,49.07,56.22
2016,3163409,MG,96.3,100.0,100.0,22.86,20.0
2016,3165909,MG,100.0,76.36,0.0,23.08,11.58
2016,5001102,MS,99.0,13.25,100.0,33.39,261.71
2016,5001904,MS,99.0,6.46,100.0,16.88,80.03
2016,5006358,MS,99.0,53.56,100.0,25.27,35.83
2016,5100201,MT,95.8,2.0,0.0,37.51,110.0
2016,2503704,PB,100.0,24.01,100.0,37.12,168.94
2016,2604106,PE,100.0,46.66,100.0,34.86,886.4
2016,2606408,PE,100.0,1.22,100.0,35.76,323.36
2016,2606606,PE,99.7,100.0,0.01,37.29,44.9
2016,2613305,PE,100.0,37.51,0.0,37.36,47.78
2016,4114609,PR,100.0,10.71,100.0,26.75,568.52
2016,4118105,PR,100.0,52.77,100.0,18.17,73.52
2016,3303856,RJ,74.0,38.46,0.63,45.57,99.36
2016,4302808,RS,100.0,2.92,0.0,42.5,134.25
2016,4306601,RS,97.3,15.27,100.0,39.14,139.78
2016,4205506,SC,92.2,15.7,100.0,49.56,152.35
2016,2800506,SE,99.4,100.0,90.0,47.67,34.54
2016,3503901,SP,100.0,45.86,100.0,29.14,385.57
2016,3508900,SP,100.0,92.17,100.0,13.28,37.39
2016,3511003,SP,100.0,100.0,100.0,36.4,68.56
2016,3513900,SP,100.0,84.71,89.95,27.04,41.95
2016,3516101,SP,92.8,100.0,100.0,22.59,15.98
2016,3517307,SP,100.0,83.59,100.0,0.0,27.0
2016,3523503,SP,89.4,98.65,100.0,36.91,52.89
2016,3543709,SP,100.0,94.23,0.0,46.44,50.63
2016,3555208,SP,97.3,100.0,100.0,20.98,10.31
2016,2910404,BA,100.0,72.73,100.0,22.16,16.41
2016,2910701,BA,100.0,18.17,100.0,37.4,449.21
2016,2918704,BA,100.0,100.0,0.0,16.02,3.84
2016,2933000,BA,100.0,73.58,0.0,10.25,97.04
2016,2302701,CE,61.4,17.89,100.0,27.13,42.14
2016,2306306,CE,91.3,4.16,100.0,37.42,42.0
2016,2311603,CE,80.0,2.7,100.0,37.85,84.53
2016,3205150,ES,90.1,100.0,0.0,5.35,28.25
2016,5205471,GO,97.7,78.05,100.0,23.07,80.0
2016,5213103,GO,100.0,79.99,0.0,23.07,321.0
2016,3101508,MG,85.9,57.29,0.0,24.06,106.36
2016,3101706,MG,91.4,72.31,100.0,17.6,137.1
2016,3105004,MG,86.5,100.0,0.0,47.55,32.33
2016,3142007,MG,78.5,32.88,100.0,18.12,46.01
2016,3142908,MG,100.0,1.91,97.78,28.25,68.43
2016,3143906,MG,100.0,85.0,33.92,34.26,452.84
2016,3154002,MG,100.0,80.0,0.0,27.08,78.5
2016,3158953,MG,100.0,75.64,0.0,31.45,90.07
2016,3161007,MG,84.8,100.0,0.0,30.54,38.81
2016,3161056,MG,97.6,100.0,0.0,17.35,6.1
2016,3168309,MG,100.0,25.23,0.0,33.39,20.44
2016,3170503,MG,92.2,100.0,1.25,29.57,18.32
2016,5101704,MT,96.5,28.1,0.0,8.7,75.0
2016,2502508,PB,84.6,100.0,0.0,31.5,18.63
2016,2515302,PB,84.5,37.6,100.0,34.3,88.29
2016,2208205,PI,99.0,38.95,0.0,37.81,19.33
2016,4112801,PR,100.0,80.72,100.0,41.91,104.78
2016,4113007,PR,94.7,78.51,100.0,10.0,56.0
2016,3304557,RJ,99.0,58.43,76.18,25.36,10891.2
2016,3305752,RJ,67.2,35.91,0.0,27.73,15.12
2016,2402402,RN,83.9,43.97,0.7,28.63,11.64
2016,2407807,RN,100.0,6.34,100.0,32.54,77.08
2016,1100106,RO,40.6,17.65,100.0,47.68,130.13
2016,1100205,RO,36.3,12.63,12.18,70.88,939.0
2016,4306130,RS,100.0,8.3,0.0,39.75,5.5
2016,4306767,RS,86.1,7.86,100.0,59.0,99.32
2016,4310579,RS,100.0,15.39,0.0,19.77,17.06
2016,4311403,RS,98.1,0.83,100.0,38.15,332.1
2016,4204301,SC,100.0,2.36,100.0,43.37,293.39
2016,4208906,SC,99.7,56.43,100.0,37.86,703.5
2016,3500204,SP,100.0,100.0,100.0,8.76,22.61
2016,3514403,SP,100.0,92.0,100.0,38.37,224.36
2016,3515400,SP,100.0,94.58,100.0,34.78,64.43
2016,3519907,SP,100.0,68.34,100.0,0.0,30.0
2016,3523701,SP,100.0,96.41,100.0,26.56,24.0
2016,3527702,SP,95.5,100.0,100.0,9.16,24.88
2016,3532108,SP,100.0,65.0,100.0,1.64,16.1
2016,3532702,SP,96.5,96.82,100.0,13.83,19.26
2016,3539905,SP,100.0,100.0,100.0,14.9,27.61
2016,3550209,SP,100.0,79.12,100.0,41.05,117.23
2016,3553302,SP,100.0,97.59,0.0,2.37,162.0
2016,3554508,SP,97.9,73.56,48.37,40.0,162.0
2016,2911253,BA,100.0,100.0,0.0,11.68,31.12
2016,2916906,BA,85.0,63.14,0.0,12.76,56.84
2016,2917300,BA,86.8,3.16,100.0,36.36,31.26
2016,2917607,BA,100.0,43.41,100.0,16.16,122.74
2016,2307700,CE,76.8,9.86,100.0,41.81,275.24
2016,3200508,ES,87.6,100.0,0.0,20.03,29.65
2016,3201209,ES,99.6,63.02,98.47,13.13,633.71
2016,3204658,ES,95.0,61.32,0.0,55.77,11.17
2016,5218300,GO,100.0,77.56,100.0,30.73,166.58
2016,5221858,GO,100.0,40.28,100.0,35.15,326.13
2016,3104205,MG,97.5,100.0,79.0,29.52,156.6
2016,3111507,MG,89.3,100.0,0.0,23.85,62.03
2016,3118007,MG,80.8,64.01,0.0,31.09,286.59
2016,3142700,MG,85.9,2.7,0.0,28.05,50.09
2016,3144672,MG,99.8,75.34,100.0,51.44,5.5
2016,3149903,MG,92.2,69.95,0.0,32.64,104.6
2016,3162104,MG,95.7,71.4,8.97,25.74,151.33
2016,3167103,MG,78.1,52.02,100.0,18.54,89.39
2016,3169604,MG,100.0,100.0,0.0,54.62,170.0
2016,3171204,MG,88.4,64.19,100.0,55.84,499.78
2016,5106372,MT,100.0,11.36,100.0,43.93,77.48
2016,2501005,PB,99.9,61.67,100.0,15.91,20.02
2016,2507507,PB,100.0,78.78,100.0,40.28,1020.22
2016,2512101,PB,100.0,100.0,0.0,49.68,40.53
2016,2207009,PI,99.6,33.25,100.0,44.38,69.8
2016,4118501,PR,100.0,81.76,100.0,20.86,576.7
2016,4120705,PR,100.0,27.48,100.0,42.94,43.05
2016,4120903,PR,100.0,56.05,100.0,19.16,140.3
2016,4121208,PR,100.0,22.54,100.0,26.35,39.78
2016,4121604,PR,100.0,78.94,100.0,30.75,40.62
2016,3301157,RJ,68.3,17.08,77.12,53.97,35.64
2016,2408003,RN,100.0,42.83,100.0,56.81,400.09
2016,4300604,RS,100.0,16.75,87.08,29.08,599.95
2016,4323002,RS,94.7,1.49,68.24,54.46,516.68
2016,3501400,SP,99.8,100.0,100.0,16.87,13.71
2016,3503356,SP,100.0,100.0,100.0,12.69,8.9
2016,3504206,SP,100.0,94.18,100.0,15.95,66.28
2016,3504404,SP,100.0,93.87,100.0,49.11,38.0
2016,3516507,SP,100.0,100.0,100.0,6.18,19.31
2016,3518503,SP,100.0,62.7,100.0,21.38,52.41
2016,3521309,SP,96.7,92.2,88.5,18.7,65.1
2016,3528809,SP,99.1,95.65,100.0,28.5,60.96
2016,3529104,SP,100.0,99.85,100.0,12.36,8.57
2016,3535507,SP,100.0,100.0,100.0,16.46,205.97
2016,3541653,SP,100.0,67.61,100.0,27.77,24.89
2016,3542107,SP,98.0,94.95,0.0,35.0,56.0
2016,3546405,SP,100.0,95.57,100.0,32.87,217.64
2016,3553401,SP,99.6,95.62,79.31,21.47,76.0
2016,2914901,BA,100.0,50.78,100.0,29.99,66.27
2016,2928703,BA,100.0,16.75,100.0,23.88,291.9
2016,2932903,BA,99.0,100.0,0.0,57.25,161.09
2016,3202207,ES,100.0,17.75,100.0,32.28,159.21
2016,3204708,ES,81.0,50.45,100.0,22.31,108.02
2016,5203906,GO,99.4,16.96,100.0,28.71,54.81
2016,3100203,MG,96.4,0.06,0.0,36.54,89.52
2016,3125309,MG,93.7,87.13,0.0,28.1,8.54
2016,3130101,MG,88.9,42.94,0.0,55.02,131.92
2016,3131000,MG,99.2,43.95,100.0,62.74,56.0
2016,3133600,MG,100.0,61.56,0.0,30.9,27.49
2016,3135100,MG,96.2,20.93,100.0,11.48,398.86
2016,3137304,MG,88.9,50.57,100.0,24.0,13.94
2016,3140209,MG,94.4,100.0,0.0,17.64,17.15
2016,3147402,MG,93.7,54.51,0.0,32.51,88.68
2016,3149200,MG,88.8,100.0,95.59,22.71,20.76
2016,3154309,MG,81.1,63.66,68.75,26.56,63.72
2016,3155405,MG,84.1,100.0,0.0,39.36,38.0
2016,3167202,MG,99.9,100.0,15.84,62.2,1058.28
2016,5007109,MS,99.0,32.34,100.0,33.39,77.27
2016,1501402,PA,71.0,5.34,49.98,46.77,2027.21
2016,2514453,PB,94.9,100.0,0.0,60.85,5.62
2016,2605004,PE,100.0,77.6,0.0,31.98,68.52
2016,2605152,PE,100.0,56.01,100.0,32.07,21.94
2016,2614857,PE,100.0,65.81,100.0,63.45,107.48
2016,4100103,PR,100.0,25.7,100.0,41.34,33.42
2016,4101804,PR,100.0,47.79,100.0,39.55,652.29
2016,4116901,PR,100.0,68.08,100.0,14.28,167.99
2016,4119400,PR,100.0,80.18,100.0,28.52,87.04
2016,4125803,PR,100.0,55.9,100.0,34.89,41.75
2016,4128104,PR,100.0,88.54,100.0,20.28,494.19
2016,4128559,PR,100.0,55.25,100.0,28.77,46.07
2016,2411205,RN,100.0,78.29,100.0,52.12,87.5
2016,4317202,RS,100.0,18.02,67.56,35.26,253.31
2016,4321907,RS,100.0,0.63,0.0,32.34,137.13
2016,3503158,SP,100.0,95.1,100.0,17.12,12.36
2016,3505104,SP,100.0,95.17,96.01,14.45,49.0
2016,3506003,SP,99.9,80.54,4.27,51.52,1664.7
2016,3516903,SP,100.0,97.6,100.0,15.62,63.64
2016,3519253,SP,80.3,86.23,100.0,23.51,16.65
2016,3522604,SP,99.0,100.0,100.0,39.51,324.75
2016,3531605,SP,100.0,80.0,100.0,0.0,26.4
2016,3544301,SP,96.3,93.37,100.0,32.83,40.87
2016,3548302,SP,100.0,87.3,100.0,9.06,22.66
2016,3553708,SP,100.0,80.67,40.0,58.65,265.0
2016,2700706,AL,88.2,78.41,100.0,72.36,75.0
2016,2905602,BA,87.8,38.57,100.0,24.03,96.63
2016,2906303,BA,98.2,72.34,100.0,19.83,88.04
2016,2919926,BA,100.0,63.14,100.0,53.09,40.75
2016,2922250,BA,100.0,47.88,100.0,17.66,27.16
2016,2927705,BA,86.7,31.52,100.0,18.31,120.15
2016,2305233,CE,83.9,18.98,100.0,53.74,149.86
2016,2308104,CE,61.5,14.71,100.0,52.33,58.83
2016,3203163,ES,67.5,54.95,100.0,11.28,13.51
2016,3204252,ES,86.5,53.83,100.0,28.8,28.85
2016,3105103,MG,96.3,100.0,0.0,33.45,101.83
2016,3112000,MG,96.5,85.63,0.0,20.47,76.58
2016,3120706,MG,88.4,41.55,53.4,12.7,21.75
2016,3123304,MG,97.0,94.1,0.0,37.29,9.98
2016,3124609,MG,90.6,27.78,0.0,35.91,10.14
2016,3127354,MG,100.0,41.09,100.0,21.54,10.84
2016,3129509,MG,97.6,77.0,0.0,26.54,82.83
2016,3162807,MG,100.0,38.38,0.0,27.29,46.36
2016,3165701,MG,99.6,58.0,0.0,42.47,27.75
2016,5000906,MS,99.0,4.51,100.0,36.31,37.78
2016,5007554,MS,99.0,11.82,100.0,22.55,30.25
2016,2511103,PB,99.9,84.57,50.0,28.91,6.52
2016,2604700,PE,100.0,83.55,0.0,38.81,29.34
2016,4107801,PR,100.0,20.17,100.0,25.1,42.46
2016,4111803,PR,100.0,77.74,100.0,39.81,168.7
2016,4119509,PR,100.0,80.49,100.0,46.01,514.18
2016,4121752,PR,100.0,35.06,100.0,15.69,32.09
2016,4127106,PR,100.0,77.06,100.0,24.53,323.09
2016,4127205,PR,100.0,27.8,100.0,15.47,135.03
2016,4306759,RS,96.8,5.6,100.0,1.96,2.0
2016,4314472,RS,100.0,68.49,12.75,2.67,25.0
2016,3503604,SP,100.0,95.26,100.0,19.85,34.59
2016,3504008,SP,100.0,99.3,100.0,26.97,432.38
2016,3504503,SP,100.0,99.81,100.0,31.41,379.29
2016,3505807,SP,100.0,100.0,100.0,11.04,72.78
2016,3511904,SP,100.0,91.45,100.0,16.67,28.8
2016,3515004,SP,100.0,54.33,55.0,43.02,622.31
2016,3517901,SP,94.1,90.53,100.0,17.97,32.0
2016,3522109,SP,92.6,48.58,100.0,45.2,930.01
2016,3522406,SP,100.0,82.32,97.44,43.73,253.22
2016,3526001,SP,100.0,52.94,100.0,0.0,150.0
2016,3530607,SP,98.0,85.0,82.45,48.73,1088.0
2016,3534302,SP,99.8,89.42,90.42,58.65,175.0
2016,3552304,SP,100.0,99.54,100.0,17.56,32.33
2016,2927903,BA,88.9,56.57,100.0,40.02,31.3
2016,2307601,CE,99.3,25.39,100.0,5.0,146.1
2016,3201001,ES,73.5,100.0,86.13,27.44,46.97
2016,5201405,GO,76.1,32.42,84.64,24.99,2280.26
2016,5219753,GO,100.0,59.13,100.0,34.87,200.71
2016,2111300,MA,87.0,69.45,15.89,62.7,1962.0
2016,3102605,MG,95.9,100.0,2.4,34.04,118.46
2016,3108404,MG,94.5,57.84,0.0,9.98,53.08
2016,3119401,MG,82.8,71.72,0.0,55.2,308.47
2016,3122603,MG,83.1,61.31,0.0,26.72,16.35
2016,3124005,MG,99.3,89.12,0.0,32.06,38.58
2016,3127008,MG,86.3,72.04,0.0,26.87,65.26
2016,3127057,MG,99.2,70.46,100.0,23.08,10.7
2016,3131802,MG,74.6,69.95,21.38,22.31,29.96
2016,3133808,MG,100.0,80.0,0.0,26.67,601.01
2016,3139805,MG,89.1,100.0,0.0,37.02,53.4
2016,3150802,MG,88.7,76.61,0.0,36.83,19.47
2016,3155108,MG,82.0,75.91,0.0,21.97,16.44
2016,3162005,MG,87.9,100.0,10.26,29.27,64.74
2016,5001003,MS,99.0,15.82,100.0,33.22,130.5
2016,2609600,PE,96.9,51.55,100.0,62.7,787.27
2016,2613909,PE,100.0,30.52,0.0,40.93,204.2
2016,4105201,PR,100.0,1.4,100.0,37.85,43.93
2016,4115606,PR,100.0,51.41,100.0,30.09,92.21
2016,4123006,PR,100.0,31.28,100.0,16.98,72.47
2016,4127304,PR,100.0,95.76,100.0,12.48,135.0
2016,3300803,RJ,98.7,60.79,0.0,6.47,329.76
2016,3304144,RJ,82.3,36.87,0.0,37.71,385.75
2016,3304300,RJ,86.1,69.16,0.0,27.37,41.0
2016,2412401,RN,59.3,84.8,100.0,30.41,9.12
2016,2412609,RN,100.0,14.39,100.0,36.94,46.95
2016,4313409,RS,96.4,6.89,100.0,38.09,867.2
2016,3506300,SP,100.0,100.0,100.0,20.62,49.72
2016,3506508,SP,100.0,99.18,100.0,20.64,449.1
2016,3508306,SP,99.7,98.21,100.0,2.61,37.0
2016,3513850,SP,100.0,98.84,100.0,15.17,12.36
2016,3521408,SP,100.0,100.0,95.51,4.96,100.0
2016,3525300,SP,100.0,100.0,93.86,59.2,839.0
2016,3529658,SP,100.0,95.53,100.0,14.25,12.18
2016,3536901,SP,100.0,95.95,100.0,9.41,22.95
2016,3539004,SP,99.5,92.94,100.0,26.0,60.0
2016,3540606,SP,100.0,99.02,68.59,30.76,202.95
2016,3542404,SP,100.0,100.0,100.0,15.25,121.67
2016,3554953,SP,100.0,45.0,0.0,48.05,28.0
2016,2906873,BA,100.0,5.82,100.0,18.05,388.97
2016,2909802,BA,100.0,16.7,100.0,26.46,325.39
2016,2917003,BA,100.0,3.82,100.0,22.92,89.85
2016,5208608,GO,92.7,99.51,100.0,38.56,292.6
2016,5217401,GO,100.0,31.42,100.0,36.45,143.52
2016,3102852,MG,99.6,80.0,100.0,23.08,25.88
2016,3104700,MG,76.8,39.2,35.04,16.69,26.02
2016,3113701,MG,87.1,65.65,87.7,17.08,56.92
2016,3121902,MG,99.0,54.48,0.0,24.64,7.96
2016,3129103,MG,94.0,100.0,100.0,28.77,20.96
2016,3132503,MG,86.9,57.56,3.87,29.17,77.36
2016,3135902,MG,100.0,58.82,0.0,23.12,16.0
2016,3136504,MG,87.5,100.0,0.0,22.97,17.45
2016,3140704,MG,78.8,42.4,0.0,44.67,177.24
2016,3149952,MG,89.2,77.5,15.0,32.17,27.85
2016,5003256,MS,99.5,62.65,100.0,18.63,153.54
2016,5006408,MS,99.0,8.48,100.0,30.35,42.21
2016,1502400,PA,28.8,100.0,0.0,47.86,384.0
2016,2501807,PB,80.3,12.41,0.0,43.18,104.89
2016,2607752,PE,73.6,32.51,100.0,51.85,40.59
2016,2200400,PI,78.8,8.01,100.0,42.09,30.06
2016,4113700,PR,100.0,89.23,100.0,34.9,1970.87
2016,4115804,PR,100.0,31.59,100.0,42.53,296.45
2016,4121505,PR,100.0,77.0,100.0,24.98,53.32
2016,4127908,PR,100.0,21.56,100.0,20.43,44.27
2016,4205605,SC,100.0,12.43,100.0,49.72,18.08
2016,4217709,SC,98.3,70.25,100.0,11.72,110.25
2016,2803104,SE,99.0,32.93,0.0,65.31,55.13
2016,3516200,SP,100.0,98.03,100.0,25.85,1201.47
2016,3519105,SP,100.0,96.69,100.0,14.94,62.0
2016,3525003,SP,100.0,54.31,33.0,49.79,237.74
2016,3527405,SP,100.0,99.99,100.0,29.03,89.67
2016,3528700,SP,88.5,100.0,100.0,15.68,16.4
2016,3532009,SP,100.0,98.89,100.0,30.44,36.97
2016,3532827,SP,80.5,95.7,100.0,49.93,15.53
2016,3534757,SP,100.0,100.0,100.0,14.52,78.96
2016,3537107,SP,100.0,79.92,67.52,56.13,317.25
2016,3548708,SP,100.0,74.13,36.89,40.9,1965.71
2016,3556800,SP,98.6,80.0,15.37,40.81,74.0
2016,1700301,TO,98.6,29.66,100.0,19.77,29.0
2016,2708006,AL,94.3,11.02,100.0,69.16,203.3
2016,2914802,BA,96.4,81.29,32.33,0.0,434.0
2016,2927200,BA,100.0,9.2,100.0,26.66,85.12
2016,2930501,BA,100.0,9.8,100.0,20.53,227.44
2016,2931509,BA,100.0,17.82,0.99,20.73,68.93
2016,2302107,CE,84.5,1.74,100.0,26.27,54.85
2016,3201407,ES,96.0,66.85,75.55,20.49,121.78
2016,3204054,ES,76.9,50.91,100.0,33.45,80.32
2016,5212501,GO,88.0,25.76,100.0,40.61,872.87
2016,3102407,MG,68.4,99.68,0.0,30.68,8.25
2016,3105301,MG,99.3,79.91,0.0,43.87,30.0
2016,3110608,MG,100.0,100.0,1.34,48.51,138.59
2016,3125903,MG,61.7,33.87,0.0,21.06,15.99
2016,3128204,MG,99.5,66.95,0.0,38.31,9.67
2016,3132909,MG,95.4,86.25,0.0,9.38,51.87
2016,3133006,MG,99.1,57.81,0.0,33.25,57.74
2016,3141801,MG,86.5,40.45,100.0,16.95,50.75
2016,3141900,MG,89.0,81.57,0.0,20.11,19.07
2016,3142106,MG,94.6,99.55,0.0,33.43,20.04
2016,3145356,MG,99.9,100.0,79.63,22.46,20.02
2016,3156304,MG,100.0,100.0,19.44,25.49,19.29
2016,3162559,MG,91.0,73.52,0.0,36.79,12.4
2016,3163607,MG,97.0,92.11,0.0,32.95,4.99
2016,3165578,MG,95.3,93.46,0.0,15.56,16.61
2016,5002407,MS,99.0,19.1,100.0,39.81,148.37
2016,2503753,PB,99.1,26.82,100.0,29.21,4.41
2016,2600807,PE,100.0,36.77,0.0,32.04,52.08
2016,2612208,PE,100.0,34.34,100.0,40.13,242.05
2016,2202901,PI,97.1,17.07,100.0,34.34,39.34
2016,4104204,PR,100.0,52.05,100.0,35.84,647.4
2016,4106555,PR,100.0,75.41,100.0,26.45,17.87
2016,4120606,PR,100.0,77.76,100.0,46.66,172.7
2016,3300159,RJ,97.0,68.16,100.0,49.79,38.88
2016,2406106,RN,100.0,24.37,100.0,40.33,21.75
2016,2403251,RN,100.0,2.62,100.0,52.45,306.49
2016,4304697,RS,100.0,3.94,100.0,5.71,150.0
2016,4310330,RS,100.0,0.28,0.0,21.7,265.41
2016,4312617,RS,96.8,25.48,0.0,22.43,10.9
2016,4204004,SC,100.0,55.1,100.0,21.29,37.28
2016,2806701,SE,100.0,23.33,100.0,38.12,189.92
2016,3510906,SP,100.0,93.72,100.0,16.01,10.86
2016,3511607,SP,100.0,80.14,100.0,23.1,118.17
2016,3512100,SP,100.0,94.55,100.0,29.7,26.05
2016,3513702,SP,100.0,80.0,0.0,41.71,195.0
2016,3515806,SP,100.0,100.0,100.0,25.93,6.32
2016,3516309,SP,91.0,34.04,0.0,41.57,367.36
2016,3520707,SP,96.8,97.27,100.0,19.41,24.81
2016,3526605,SP,100.0,60.07,36.81,23.91,34.82
2016,3529708,SP,88.9,100.0,100.0,29.71,73.69
2016,3529807,SP,100.0,36.51,100.0,0.0,48.0
2016,3536802,SP,98.9,64.67,0.0,10.71,12.83
2016,3538303,SP,100.0,100.0,100.0,13.89,14.14
2016,3539509,SP,99.1,82.79,0.0,29.08,84.23
2016,3540853,SP,99.9,100.0,100.0,12.04,9.48
2016,3547908,SP,99.8,90.79,95.36,52.5,60.0
2016,3551504,SP,100.0,74.36,0.0,40.01,115.5
2016,3552403,SP,98.0,80.0,27.97,53.33,790.53
2016,2913903,BA,100.0,8.33,100.0,26.53,161.01
2016,2305407,CE,98.9,43.47,95.2,35.09,138.0
2016,3201308,ES,90.2,28.84,79.4,56.05,1255.22
2016,3203700,ES,82.0,67.85,100.0,21.72,28.65
2016,5213087,GO,99.9,52.3,100.0,38.92,143.25
2016,3111408,MG,97.8,76.75,0.0,28.88,30.63
2016,3112307,MG,99.8,54.95,0.0,24.91,135.02
2016,3115607,MG,85.2,56.58,0.0,12.75,10.22
2016,3118304,MG,91.5,68.51,53.23,39.63,444.08
2016,3129004,MG,73.6,100.0,0.0,19.13,17.6
2016,3133402,MG,96.7,100.0,0.0,24.07,61.5
2016,3137403,MG,100.0,67.2,0.0,19.12,39.38
2016,3144607,MG,100.0,99.36,0.0,45.14,35.0
2016,3162922,MG,93.9,29.42,11.37,49.18,105.94
2016,3167301,MG,99.7,43.2,0.0,14.76,6.4
2016,5005103,MS,99.0,41.28,100.0,28.2,19.97
2016,5106828,MT,100.0,39.29,100.0,31.31,32.67
2016,2504009,PB,100.0,99.89,100.0,24.53,681.82
2016,2506301,PB,100.0,62.02,100.0,37.41,130.7
2016,2517100,PB,100.0,87.6,79.17,13.58,5.57
2016,4100707,PR,100.0,52.75,100.0,16.29,67.86
2016,4112702,PR,100.0,90.0,100.0,41.65,73.37
2016,4115200,PR,100.0,99.08,100.0,24.75,1912.21
2016,4120200,PR,100.0,56.76,100.0,16.73,46.31
2016,3302205,RJ,92.2,20.91,45.86,53.51,118.8
2016,3305000,RJ,99.0,26.39,39.53,53.76,132.84
2016,2400109,RN,100.0,72.43,100.0,37.15,34.46
2016,2410900,RN,96.7,73.44,100.0,48.62,27.06
2016,4311007,RS,100.0,28.21,0.0,23.16,107.69
2016,4311809,RS,95.2,67.06,100.0,50.93,133.22
2016,4208401,SC,100.0,38.89,4.29,11.59,1100.0
2016,4211702,SC,95.7,83.57,97.92,36.39,169.0
2016,3500758,SP,100.0,55.04,100.0,34.41,27.11
2016,3513801,SP,100.0,75.55,29.09,39.22,782.53
2016,3517505,SP,99.5,95.59,100.0,40.51,62.0
2016,3517703,SP,100.0,100.0,100.0,41.91,65.0
2016,3521705,SP,100.0,88.84,100.0,28.39,70.56
2016,3534005,SP,100.0,92.55,100.0,10.17,8.75
2016,3549102,SP,100.0,96.63,100.0,27.57,395.78
2016,3552809,SP,100.0,67.3,45.42,35.49,414.21
2016,3553856,SP,100.0,62.17,100.0,38.9,18.63
2016,3555604,SP,100.0,99.41,100.0,0.0,68.5
2016,3555703,SP,100.0,100.0,100.0,9.8,7.59
2016,2921401,BA,36.4,5.25,100.0,9.79,7.61
2016,2309409,CE,74.2,29.79,100.0,35.77,85.58
2016,3202306,ES,92.6,100.0,0.0,71.13,72.0
2016,5218789,GO,100.0,34.54,99.92,0.27,35.0
2016,3129806,MG,84.6,63.11,50.81,45.98,500.58
2016,3135803,MG,82.6,56.54,100.0,23.41,64.69
2016,3144300,MG,89.5,61.7,11.98,29.87,147.18
2016,3146503,MG,98.0,74.94,0.0,0.0,60.79
2016,3152204,MG,100.0,21.89,95.11,18.83,303.43
2016,3161700,MG,83.8,67.13,0.0,24.45,26.89
2016,5002100,MS,100.0,26.21,85.0,7.67,232.0
2016,1501303,PA,66.6,70.48,0.0,77.2,131.99
2016,2508901,PB,61.5,19.71,100.0,31.91,56.39
2016,2603009,PE,100.0,88.05,0.0,51.19,122.0
2016,2200202,PI,98.8,15.33,100.0,49.91,21.4
2016,4104709,PR,100.0,77.39,100.0,28.95,61.05
2016,4120358,PR,100.0,43.19,100.0,34.21,42.74
2016,4121406,PR,100.0,64.65,100.0,22.35,132.33
2016,4122305,PR,100.0,53.13,100.0,32.52,244.76
2016,3304102,RJ,96.7,21.12,0.0,51.88,42.12
2016,4300034,RS,100.0,100.0,0.0,14.61,7.37
2016,4303103,RS,100.0,36.63,100.0,22.7,329.54
2016,4320008,RS,100.0,3.87,97.96,51.49,346.3
2016,3502606,SP,100.0,96.85,100.0,16.56,20.17
2016,3506607,SP,64.8,68.07,99.0,27.91,142.74
2016,3508504,SP,100.0,75.17,99.03,39.71,314.43
2016,3510153,SP,100.0,31.91,100.0,43.71,24.0
2016,3518800,SP,99.8,49.41,4.28,18.13,2330.35
2016,3519055,SP,100.0,100.0,100.0,29.87,46.44
2016,3520103,SP,97.7,94.98,100.0,28.94,110.62
2016,3536604,SP,97.7,97.14,100.0,20.6,33.44
2016,3546207,SP,98.0,81.25,100.0,29.62,39.0
2016,3552601,SP,100.0,89.69,100.0,7.62,82.0
2016,3553500,SP,91.3,94.32,100.0,31.55,42.17
2016,3553609,SP,100.0,89.97,84.96,52.99,49.39
2016,3554102,SP,100.0,91.11,100.0,35.96,891.8
2016,2706307,AL,97.8,7.99,100.0,44.02,287.14
2016,2904902,BA,96.1,61.07,100.0,31.53,91.33
2016,2910727,BA,91.5,6.68,100.0,22.68,315.97
2016,2311108,CE,90.7,14.02,100.0,36.97,27.21
2016,3201506,ES,100.0,100.0,5.4,44.62,338.0
2016,5201108,GO,100.0,60.6,100.0,40.18,2008.89
2016,5205901,GO,100.0,91.79,100.0,29.97,55.18
2016,2102358,MA,94.2,20.62,80.0,8.49,45.0
2016,3109501,MG,94.2,74.37,0.0,21.54,33.33
2016,3111606,MG,93.5,94.63,0.0,20.03,102.15
2016,3115805,MG,85.2,20.6,86.34,33.11,50.75
2016,3117504,MG,83.8,64.38,62.51,37.88,36.54
2016,3120003,MG,100.0,100.0,0.0,29.75,10.44
2016,3120201,MG,97.6,100.0,0.0,22.01,49.5
2016,3125705,MG,92.7,32.01,0.0,24.83,91.26
2016,3128006,MG,93.2,100.0,10.51,31.98,108.0
